* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -59.0 dBFS, measurement signal peak level -46.3 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 7:11:56 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -2.7744 ms (-952 mm, -(3 ft 1.47 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.6 ppm
* Measurement: FULL = gain matched ?
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
605.354065 85.868 -87.2289
609.740723 85.890 -83.2602
614.159180 85.922 -79.2564
618.609619 85.963 -75.2317
623.092346 86.014 -71.2007
627.607544 86.074 -67.1761
632.155457 86.140 -63.1649
636.736328 86.212 -59.1700
641.350403 86.289 -55.1937
645.997864 86.370 -51.2411
650.679016 86.454 -47.3204
655.394104 86.539 -43.4474
660.143372 86.623 -39.6270
664.927063 86.703 -35.8547
669.745422 86.776 -32.1245
674.598694 86.839 -28.4249
679.487122 86.891 -24.7413
684.410950 86.930 -21.0579
689.370483 86.957 -17.3600
694.365967 86.971 -13.6342
699.397644 86.972 -9.8678
704.465759 86.960 -6.0478
709.570618 86.936 -2.1591
714.712463 86.899 1.8158
719.891541 86.852 5.8933
725.108154 86.796 10.0862
730.362610 86.735 14.4030
735.655090 86.671 18.8469
740.985962 86.608 23.4175
746.355469 86.547 28.1125
751.763855 86.491 32.9294
757.211426 86.443 37.8644
762.698486 86.403 42.9115
768.225342 86.375 48.0620
773.792236 86.361 53.3033
779.399475 86.362 58.6263
785.047302 86.380 64.0086
790.736084 86.414 69.4231
796.466064 86.465 74.8504
802.237610 86.532 80.2723
808.050964 86.614 85.6717
813.906433 86.708 91.0320
819.804321 86.812 96.3397
825.744934 86.923 101.5846
831.728638 87.038 106.7608
837.755676 87.154 111.8663
843.826416 87.267 116.9020
849.941101 87.375 121.8813
856.100098 87.475 126.8097
862.303772 87.563 131.6924
868.552368 87.639 136.5432
874.846252 87.699 141.3780
881.185730 87.742 146.2145
887.571167 87.767 151.0723
894.002869 87.774 155.9731
900.481201 87.762 160.9402
907.006470 87.732 165.9976
913.579041 87.687 171.1680
920.199219 87.628 176.4725
926.867371 87.558 -178.0678
933.583862 87.483 -172.4378
940.348999 87.406 -166.6284
947.163147 87.334 -160.6366
954.026672 87.272 -154.4705
960.939941 87.226 -148.1492
967.903320 87.200 -141.7028
974.917175 87.198 -135.1692
981.981812 87.221 -128.5899
989.097656 87.266 -122.0048
996.265076 87.331 -115.4495
1003.484436 87.411 -108.9519
1010.756104 87.500 -102.5462
1018.080444 87.591 -96.2354
