* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -58.5 dBFS, measurement signal peak level -42.9 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:50:46 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.7739 ms (-951 mm, -(3 ft 1.46 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.4 ppm
* Measurement: MID (1.9k) + TW (1.9k) LR
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
849.941101 91.323 121.6552
856.100098 91.421 126.5974
862.303772 91.509 131.4932
868.552368 91.583 136.3566
874.846252 91.642 141.2041
881.185730 91.684 146.0536
887.571167 91.708 150.9248
894.002869 91.715 155.8385
900.481201 91.703 160.8171
907.006470 91.675 165.8826
913.579041 91.631 171.0560
920.199219 91.574 176.3564
926.867371 91.507 -178.1969
933.583862 91.434 -172.5894
940.348999 91.359 -166.8115
947.163147 91.286 -160.8582
954.026672 91.222 -154.7334
960.939941 91.171 -148.4517
967.903320 91.139 -142.0376
974.917175 91.130 -135.5247
981.981812 91.143 -128.9514
989.097656 91.180 -122.3579
996.265076 91.237 -115.7812
1003.484436 91.311 -109.2531
1010.756104 91.396 -102.8118
1018.080444 91.485 -96.4641
1025.457886 91.573 -90.1985
1032.888794 91.655 -84.0060
1040.373535 91.725 -77.8704
1047.912476 91.780 -71.7703
1055.506104 91.818 -65.6794
1063.154785 91.836 -59.5701
1070.858887 91.835 -53.4128
1078.618774 91.815 -47.1788
1086.434937 91.778 -40.8413
1094.307739 91.727 -34.3772
1102.237549 91.665 -27.7827
1110.224854 91.597 -21.0408
1118.270020 91.526 -14.1338
1126.373413 91.458 -7.0631
1134.535522 91.398 0.1624
1142.756836 91.349 7.5264
1151.037720 91.315 15.0078
1159.378662 91.297 22.5830
1167.780029 91.296 30.2280
1176.242188 91.313 37.9193
1184.765747 91.346 45.6342
1193.351074 91.393 53.3518
1201.998535 91.452 61.0505
1210.708740 91.519 68.7180
1219.482056 91.591 76.3475
1228.318970 91.663 83.9348
1237.219849 91.731 91.4812
1246.185303 91.792 98.9948
1255.215698 91.842 106.4896
1264.311523 91.878 113.9857
1273.473267 91.899 121.5066
1282.701416 91.904 129.0768
1291.996460 91.894 136.7197
1301.358765 91.872 144.4562
1310.788940 91.839 152.3070
1320.287476 91.800 160.2814
1329.854858 91.757 168.3815
1339.491577 91.716 176.6047
1349.198120 91.679 -175.0566
1358.974976 91.649 -166.6167
1368.822632 91.628 -158.0935
1378.741699 91.618 -149.5071
1388.732666 91.618 -140.8785
1398.796021 91.626 -132.2280
1408.932251 91.639 -123.5719
1419.141968 91.655 -114.9218
1429.425659 91.669 -106.2678
1439.783813 91.677 -97.6123
1450.217041 91.675 -88.9569
1460.725952 91.658 -80.2865
1471.311035 91.624 -71.5795
1481.972778 91.570 -62.8102
1492.711792 91.496 -53.9501
1503.528564 91.401 -44.9691
1514.423706 91.287 -35.8387
1525.397827 91.157 -26.5325
1536.451538 91.014 -17.0280
1547.585327 90.863 -7.3079
1558.799805 90.709 2.6466
1570.095459 90.557 12.8386
1581.473022 90.413 23.2599
1592.932983 90.284 33.8995
1604.476074 90.175 44.7377
1616.102783 90.090 55.7446
1627.813721 90.034 66.8821
1639.609497 90.008 78.1067
1651.490723 90.009 89.3740
1663.458130 90.036 100.6464
1675.512207 90.082 111.8947
1687.653687 90.142 123.1023
1699.883179 90.208 134.2670
1712.201294 90.276 145.3976
1724.608643 90.340 156.5138
1737.105835 90.398 167.6409
1749.693604 90.448 178.8079
1762.372559 90.491 -169.9569
1775.143433 90.530 -158.6298
1788.006836 90.568 -147.1958
1800.963501 90.611 -135.6530
1814.014038 90.662 -124.0135
1827.159180 90.725 -112.3025
1840.399536 90.799 -100.5518
1853.735840 90.881 -88.8016
1867.168823 90.967 -77.0729
1880.699097 91.048 -65.3679
1894.327393 91.119 -53.6783
1908.054443 91.173 -41.9799
1921.880981 91.207 -30.2354
1935.807739 91.219 -18.4012
1949.835449 91.212 -6.4357
1963.964722 91.191 5.6963
1978.196411 91.163 18.0140
1992.531250 91.135 30.5183
2006.969971 91.115 43.1907
2021.513306 91.107 55.9845
2036.161987 91.111 68.8623
2050.916748 91.125 81.7954
2065.778564 91.142 94.7588
2080.748047 91.155 107.7466
2095.825928 91.158 120.7725
2111.013184 91.144 133.8679
2126.310547 91.112 147.0730
2141.718750 91.063 160.4272
2157.238525 91.001 173.9624
2172.870850 90.932 -172.3081
2188.616455 90.864 -158.3882
2204.476074 90.800 -144.3062
2220.450684 90.744 -130.0913
2236.541016 90.693 -115.7698
2252.747803 90.646 -101.3572
2269.072021 90.595 -86.8540
2285.514648 90.537 -72.2434
2302.076416 90.470 -57.4978
2318.758301 90.393 -42.5859
2335.561035 90.309 -27.4810
2352.485352 90.223 -12.1694
2369.532471 90.140 3.3469
2386.703125 90.065 19.0508
2403.998047 89.999 34.9233
2421.418457 89.941 50.9370
2438.965088 89.889 67.0684
2456.638916 89.837 83.3162
2474.440674 89.781 99.6980
2492.371582 89.716 116.2485
2510.432373 89.644 133.0078
2528.624023 89.569 150.0100
2546.947510 89.495 167.2695
2565.403809 89.432 -175.2241
2583.993896 89.384 -157.5063
2602.718506 89.354 -139.6250
2621.578857 89.339 -121.6086
2640.575928 89.337 -103.4836
2659.710693 89.342 -85.2556
2678.984131 89.351 -66.9038
2698.397217 89.366 -48.4021
2717.950928 89.390 -29.7380
2737.646240 89.426 -10.9204
2757.484375 89.478 8.0229
2777.466309 89.544 27.0518
2797.593018 89.621 46.1318
2817.865479 89.702 65.2480
2838.284912 89.781 84.4087
2858.852295 89.854 103.6501
2879.568604 89.922 122.9998
2900.435059 89.987 142.4736
2921.452881 90.052 162.0767
2942.623047 90.119 -178.2017
2963.946533 90.187 -158.3823
2985.424561 90.254 -138.4810
3007.058105 90.314 -118.5012
3028.848389 90.362 -98.4285
3050.796631 90.395 -78.2344
3072.904053 90.413 -57.8831
3095.171631 90.417 -37.3464
3117.600586 90.411 -16.6082
3140.191895 90.399 4.3337
3162.947021 90.382 25.4727
3185.866943 90.361 46.7986
3208.953125 90.334 68.3101
3232.206543 90.298 90.0193
3255.628418 90.255 111.9485
3279.219971 90.205 134.1189
3302.982666 90.153 156.5413
3326.917480 90.103 179.2083
3351.025635 90.057 -157.8977
3375.308594 90.017 -134.7976
3399.767578 89.979 -111.5105
3424.403809 89.943 -88.0315
3449.218506 89.906 -64.3425
3474.212891 89.870 -40.4316
3499.388428 89.837 -16.2981
3524.746338 89.810 8.0447
3550.288086 89.788 32.5764
3576.014893 89.772 57.2798
3601.928223 89.757 82.1497
3628.029297 89.743 107.1951
3654.319580 89.729 132.4287
3680.800293 89.716 157.8562
3707.472900 89.706 -176.5212
3734.338867 89.698 -150.7151
3761.399414 89.691 -124.7378
3788.656006 89.684 -98.5879
3816.110107 89.673 -72.2529
3843.763184 89.659 -45.7175
3871.616699 89.644 -18.9697
3899.672119 89.630 7.9902
3927.930664 89.617 35.1548
3956.394043 89.605 62.5139
3985.063721 89.591 90.0635
4013.941162 89.576 117.8101
4043.027832 89.557 145.7710
4072.325195 89.537 173.9512
4101.834961 89.514 -157.6553
4131.558594 89.489 -129.0532
4161.497559 89.461 -100.2419
4191.653320 89.429 -71.2144
4222.027832 89.391 -41.9541
4252.622559 89.350 -12.4473
4283.438965 89.306 17.3105
4314.478516 89.261 47.3154
4345.743164 89.216 77.5635
4377.234375 89.170 108.0532
4408.953613 89.125 138.7876
4440.902832 89.081 169.7686
4473.083496 89.039 -159.0093
4505.497070 89.001 -127.5562
4538.145996 88.965 -95.8818
4571.031250 88.931 -63.9912
4604.154785 88.897 -31.8818
4637.518555 88.863 0.4463
4671.124023 88.828 32.9922
4704.973145 88.792 65.7539
4739.067383 88.752 98.7319
4773.408691 88.706 131.9302
4807.998535 88.653 165.3682
4842.839355 88.592 -160.9414
4877.932617 88.521 -126.9878
4913.280273 88.440 -92.7578
4948.883789 88.349 -58.2290
4984.745605 88.248 -23.3799
5020.867188 88.140 11.8096
5057.250488 88.028 47.3511
5093.897461 87.915 83.2461
5130.810059 87.805 119.4922
5167.990234 87.700 156.0820
5205.439453 87.603 -166.9951
5243.160156 87.514 -129.7314
5281.154297 87.436 -92.1489
5319.423828 87.368 -54.2773
5357.970703 87.309 -16.1260
5396.796875 87.260 22.2988
5435.904297 87.218 60.9863
5475.294922 87.183 99.9302
5514.971191 87.153 139.1284
5554.935059 87.126 178.5820
5595.188477 87.101 -141.7007
5635.733398 87.079 -101.7148
5676.572266 87.058 -61.4551
5717.707031 87.038 -20.8994
5759.140137 87.018 19.9536
5800.873047 86.999 61.0918
5842.908691 86.980 102.5210
5885.249023 86.961 144.2427
5927.895996 86.941 -173.7393
5970.852051 86.921 -131.4204
6014.119141 86.901 -88.8027
6057.699707 86.881 -45.8906
6101.596191 86.861 -2.6890
6145.811035 86.839 40.7998
6190.346191 86.814 84.5747
6235.204102 86.782 128.6519
6280.386719 86.743 173.0386
6325.896973 86.694 -142.2520
6371.736816 86.634 -97.1968
6417.909180 86.563 -51.7715
6464.416016 86.480 -5.9531
6511.259766 86.388 40.2812
6558.442871 86.287 86.9580
6605.968262 86.181 134.0986
6653.837891 86.071 -178.2759
6702.054199 85.963 -130.1484
6750.620117 85.861 -81.5054
6799.538086 85.771 -32.3384
6848.810547 85.698 17.3423
6898.439941 85.648 67.5156
6948.428711 85.627 118.1484
6998.779785 85.637 169.1973
7049.495605 85.682 -139.3931
7100.579102 85.759 -87.6836
7152.032715 85.866 -35.7275
7203.859375 85.997 16.4268
7256.061523 86.147 68.7466
7308.642090 86.309 121.2124
7361.603516 86.474 173.8164
7414.948730 86.635 -133.4199
7468.680664 86.787 -80.4849
7522.801758 86.922 -27.3628
7577.314941 87.035 25.9785
7632.223145 87.123 79.5796
7687.529297 87.181 133.4824
7743.236328 87.209 -172.2632
7799.347168 87.206 -117.6113
7855.864258 87.172 -62.5127
7912.791016 87.112 -6.9258
7970.130371 87.027 49.1904
8027.885254 86.923 105.8677
8086.058594 86.806 163.1621
8144.653320 86.682 -138.9224
8203.672852 86.559 -80.4121
8263.120117 86.443 -21.3257
8322.998047 86.339 38.3081
8383.309570 86.252 98.4541
8444.058594 86.184 159.0703
