* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -59.2 dBFS, measurement signal peak level -43.6 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:28:25 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.7529 ms (-944 mm, -(3 ft 1.18 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.4 ppm
* Measurement: MID + TW (875us)
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
4671.124023 88.770 -2.9951
4704.973145 88.740 29.5132
4739.067383 88.707 62.2300
4773.408691 88.668 95.1626
4807.998535 88.621 128.3286
4842.839355 88.566 161.7412
4877.932617 88.500 -164.5884
4913.280273 88.423 -130.6455
4948.883789 88.335 -96.4097
4984.745605 88.236 -61.8569
5020.867188 88.129 -26.9639
5057.250488 88.016 8.2793
5093.897461 87.902 43.8774
5130.810059 87.789 79.8296
5167.990234 87.680 116.1289
5205.439453 87.577 152.7700
5243.160156 87.483 -170.2422
5281.154297 87.400 -132.9282
5319.423828 87.326 -95.3154
5357.970703 87.262 -57.4170
5396.796875 87.208 -19.2407
5435.904297 87.163 19.2017
5475.294922 87.126 57.9009
5514.971191 87.095 96.8521
5554.935059 87.068 136.0562
5595.188477 87.045 175.5176
5635.733398 87.025 -144.7583
5676.572266 87.006 -104.7671
5717.707031 86.989 -64.4863
5759.140137 86.973 -23.9170
5800.873047 86.958 16.9312
5842.908691 86.942 58.0640
5885.249023 86.926 99.4839
5927.895996 86.910 141.1938
5970.852051 86.893 -176.8003
6014.119141 86.875 -134.4995
6057.699707 86.858 -91.9097
6101.596191 86.840 -49.0337
6145.811035 86.820 -5.8726
6190.346191 86.797 37.5713
6235.204102 86.767 81.3149
6280.386719 86.729 125.3657
6325.896973 86.681 169.7378
6371.736816 86.621 -145.5464
6417.909180 86.551 -100.4624
6464.416016 86.469 -54.9878
6511.259766 86.377 -9.0962
6558.442871 86.276 37.2334
6605.968262 86.170 84.0264
6653.837891 86.061 131.3022
6702.054199 85.953 179.0786
6750.620117 85.852 -132.6313
6799.538086 85.762 -83.8188
6848.810547 85.690 -34.4951
6898.439941 85.641 15.3208
6948.428711 85.621 65.5923
6998.779785 85.633 116.2764
7049.495605 85.679 167.3149
7100.579102 85.758 -141.3496
7152.032715 85.866 -89.7759
7203.859375 86.000 -38.0093
7256.061523 86.152 13.9160
7308.642090 86.314 65.9824
7361.603516 86.481 118.1831
7414.948730 86.644 170.5386
7468.680664 86.796 -136.9375
7522.801758 86.932 -84.2300
7577.314941 87.046 -31.3052
7632.223145 87.133 21.8770
7687.529297 87.192 75.3613
7743.236328 87.219 129.1934
7799.347168 87.215 -176.5767
7855.864258 87.182 -121.9038
7912.791016 87.120 -66.7417
7970.130371 87.035 -11.0537
8027.885254 86.931 45.1948
8086.058594 86.813 102.0596
8144.653320 86.689 159.5420
8203.672852 86.566 -142.3828
8263.120117 86.450 -83.7334
8322.998047 86.347 -24.5405
8383.309570 86.260 35.1616
8444.058594 86.192 95.3281
8505.248047 86.143 155.9180
8566.880859 86.109 -143.1035
8628.959961 86.090 -81.7656
8691.489258 86.079 -20.0771
8754.471680 86.074 41.9590
8817.910156 86.071 104.3877
8881.808594 86.066 167.2051
8946.169922 86.058 -129.6064
9010.997070 86.043 -66.0332
9076.294922 86.021 -2.0605
9142.065430 85.989 62.3301
9208.312500 85.948 127.1514
9275.040039 85.896 -167.5811
9342.250977 85.834 -101.8545
9409.949219 85.762 -35.6543
9478.137695 85.679 31.0303
9546.820312 85.586 98.2129
9616.000977 85.484 165.9336
9685.682617 85.372 -125.8018
9755.869141 85.250 -57.0000
9826.564453 85.121 12.3496
9897.771484 84.983 82.2627
9969.495117 84.839 152.7559
10041.738281 84.689 -136.1611
10114.504883 84.535 -64.4668
10187.798828 84.380 7.8477
10261.624023 84.226 80.7969
10335.984375 84.076 154.3848
10410.882812 83.935 -131.3896
10486.324219 83.805 -56.5312
10562.312500 83.690 18.9473
10638.851562 83.592 95.0244
10715.945312 83.513 171.6777
10793.597656 83.454 -111.1221
10871.812500 83.414 -33.4082
10950.593750 83.391 44.7949
11029.946289 83.382 123.4678
11109.874023 83.381 -157.4033
11190.380859 83.384 -77.8164
11271.470703 83.387 2.2402
11353.148438 83.383 82.7900
11435.417969 83.372 163.8662
11518.284180 83.349 -114.4893
11601.750000 83.315 -32.2412
11685.821289 83.271 50.6582
11770.501953 83.220 134.2393
11855.795898 83.167 -141.4736
11941.708008 83.115 -56.4619
12028.242188 83.071 29.2705
12115.403320 83.037 115.7119
12203.196289 83.019 -157.1602
12291.625977 83.016 -69.3818
12380.696289 83.031 19.0117
12470.412109 83.059 107.9727
12560.778320 83.099 -162.5244
12651.798828 83.146 -72.4834
12743.478516 83.194 18.0889
12835.823242 83.239 109.2080
12928.836914 83.277 -159.1074
13022.524414 83.304 -66.8301
13116.890625 83.321 26.0674
13211.941406 83.325 119.6143
13307.680664 83.318 -146.1660
