* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -58.4 dBFS, measurement signal peak level -43.1 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:53:32 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.7736 ms (-951 mm, -(3 ft 1.45 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.5 ppm
* Measurement: MID (1.9k)BW + TW (1.9k)LR
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
10187.798828 84.386 85.8193
10261.624023 84.232 159.3174
10335.984375 84.082 -126.5430
10410.882812 83.941 -51.7617
10486.324219 83.810 23.6592
10562.312500 83.694 99.7041
10638.851562 83.596 176.3545
10715.945312 83.517 -106.4131
10793.597656 83.457 -28.6309
10871.812500 83.417 49.6709
10950.593750 83.394 128.4697
11029.946289 83.384 -152.2598
11109.874023 83.384 -72.5264
11190.380859 83.388 7.6689
11271.470703 83.392 88.3369
11353.148438 83.390 169.5000
11435.417969 83.379 -108.8066
11518.284180 83.358 -26.5400
11601.750000 83.325 56.3330
11685.821289 83.283 139.8594
11770.501953 83.233 -135.9316
11855.795898 83.181 -51.0098
11941.708008 83.129 34.6396
12028.242188 83.085 121.0127
12115.403320 83.051 -151.8984
12203.196289 83.032 -64.1182
12291.625977 83.029 24.3193
12380.696289 83.043 113.3779
12470.412109 83.071 -156.9912
12560.778320 83.111 -66.8105
12651.798828 83.157 23.9131
12743.478516 83.205 115.1758
12835.823242 83.249 -153.0107
