* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -59.3 dBFS, measurement signal peak level -43.3 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:18:35 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.9126 ms (-999 mm, -(3 ft 3.33 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.2 ppm
* Measurement: MID (672) - TW (717)
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
6464.416016 86.479 -42.2065
6511.259766 86.387 6.3994
6558.442871 86.287 55.4639
6605.968262 86.181 105.0103
6653.837891 86.072 155.0596
6702.054199 85.965 -154.3711
6750.620117 85.864 -103.2695
6799.538086 85.775 -51.6270
6848.810547 85.704 0.5469
6898.439941 85.657 53.2310
6948.428711 85.638 106.3906
6998.779785 85.651 159.9810
7049.495605 85.698 -146.0532
7100.579102 85.778 -91.7720
7152.032715 85.888 -37.2310
7203.859375 86.022 17.5225
7256.061523 86.175 72.4570
7308.642090 86.338 127.5522
7361.603516 86.505 -177.1958
7414.948730 86.668 -121.7676
7468.680664 86.821 -66.1494
7522.801758 86.957 -10.3247
7577.314941 87.071 45.7402
7632.223145 87.159 102.0845
7687.529297 87.218 158.7534
7743.236328 87.245 -144.2041
7799.347168 87.242 -86.7422
7855.864258 87.208 -28.8125
7912.791016 87.147 29.6284
7970.130371 87.062 88.6216
8027.885254 86.958 148.1973
8086.058594 86.841 -151.5859
8144.653320 86.718 -90.7266
8203.672852 86.595 -29.2529
8263.120117 86.480 32.8203
8322.998047 86.378 95.4600
8383.309570 86.291 158.6309
8444.058594 86.224 -137.7090
8505.248047 86.175 -73.5996
8566.880859 86.142 -9.0771
8628.959961 86.122 55.8311
8691.489258 86.112 121.1152
8754.471680 86.107 -173.2285
8817.910156 86.104 -107.1523
8881.808594 86.100 -40.6582
8946.169922 86.092 26.2334
9010.997070 86.077 93.5371
9076.294922 86.055 161.2686
9142.065430 86.023 -130.5547
9208.312500 85.982 -61.9199
9275.040039 85.931 7.1914
9342.250977 85.869 76.7881
9409.949219 85.797 146.8867
9478.137695 85.715 -142.5020
9546.820312 85.623 -71.3652
9616.000977 85.521 0.3418
9685.682617 85.409 72.6201
9755.869141 85.288 145.4629
9826.564453 85.159 -141.1143
9897.771484 85.022 -67.0967
9969.495117 84.878 7.5293
10041.738281 84.728 82.7764
10114.504883 84.574 158.6660
10187.798828 84.418 -124.7939
10261.624023 84.264 -47.5879
10335.984375 84.114 30.2852
10410.882812 83.972 108.8281
10486.324219 83.842 -171.9668
10562.312500 83.727 -92.1123
10638.851562 83.629 -11.6240
10715.945312 83.550 69.4678
10793.597656 83.491 151.1387
10871.812500 83.451 -126.6455
10950.593750 83.428 -43.9082
11029.946289 83.419 39.3311
11109.874023 83.418 123.0615
11190.380859 83.421 -152.7158
11271.470703 83.423 -67.9893
11353.148438 83.420 17.2666
11435.417969 83.408 103.0830
11518.284180 83.385 -170.4951
11601.750000 83.350 -83.4326
11685.821289 83.306 4.3135
11770.501953 83.255 92.7803
11855.795898 83.201 -178.0117
11941.708008 83.149 -88.0430
