* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -58.2 dBFS, measurement signal peak level -43.3 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:29:39 PM
* REW Settings:
567.267456 89.778 -124.5198
571.378113 89.758 -121.0947
575.518555 89.739 -117.6089
579.689026 89.723 -114.0618
583.889709 89.710 -110.4530
588.120789 89.701 -106.7817
592.382568 89.697 -103.0475
596.675232 89.699 -99.2521
600.998962 89.710 -95.4063
605.354065 89.730 -91.5177
609.740723 89.761 -87.5941
614.159180 89.802 -83.6506
618.609619 89.853 -79.7041
623.092346 89.912 -75.7705
627.607544 89.978 -71.8614
632.155457 90.048 -67.9814
636.736328 90.119 -64.1290
641.350403 90.192 -60.3010
645.997864 90.264 -56.4952
650.679016 90.336 -52.7123
655.394104 90.406 -48.9613
660.143372 90.472 -45.2415
664.927063 90.532 -41.5455
669.745422 90.585 -37.8662
674.598694 90.629 -34.1926
679.487122 90.663 -30.5123
684.410950 90.687 -26.8128
689.370483 90.701 -23.0839
694.365967 90.706 -19.3174
699.397644 90.701 -15.5063
704.465759 90.687 -11.6436
709.570618 90.663 -7.7199
714.712463 90.630 -3.7239
719.891541 90.590 0.3560
725.108154 90.542 4.5291
730.362610 90.489 8.8030
735.655090 90.433 13.1818
740.985962 90.377 17.6677
746.355469 90.320 22.2623
751.763855 90.266 26.9678
757.211426 90.216 31.7858
762.698486 90.172 36.7162
768.225342 90.137 41.7554
773.792236 90.113 46.8948
779.399475 90.104 52.1276
785.047302 90.110 57.4313
790.736084 90.134 62.7778
796.466064 90.175 68.1444
802.237610 90.232 73.5099
808.050964 90.305 78.8541
813.906433 90.391 84.1581
819.804321 90.487 89.4060
825.744934 90.590 94.5868
831.728638 90.696 99.6949
837.755676 90.802 104.7297
843.826416 90.904 109.6948
849.941101 91.000 114.6066
856.100098 91.085 119.4735
862.303772 91.159 124.3030
868.552368 91.218 129.1104
874.846252 91.263 133.9117
881.185730 91.291 138.7246
887.571167 91.301 143.5670
894.002869 91.294 148.4583
900.481201 91.270 153.4183
907.006470 91.231 158.4670
913.579041 91.176 163.6227
920.199219 91.110 168.9028
926.867371 91.033 174.3252
933.583862 90.950 179.9030
940.348999 90.865 -174.3551
947.163147 90.782 -168.4440
954.026672 90.707 -162.3674
960.939941 90.645 -156.1384
967.903320 90.601 -149.7803
974.917175 90.577 -143.3247
981.981812 90.576 -136.8091
989.097656 90.598 -130.2717
996.265076 90.639 -123.7485
1003.484436 90.696 -117.2692
1010.756104 90.763 -110.8712
1018.080444 90.834 -104.5607
1025.457886 90.904 -98.3255
1032.888794 90.967 -92.1564
1040.373535 91.019 -86.0374
1047.912476 91.055 -79.9469
1055.506104 91.073 -73.8593
1063.154785 91.071 -67.7467
1070.858887 91.050 -61.5795
1078.618774 91.009 -55.3283
1086.434937 90.951 -48.9655
1094.307739 90.878 -42.4672
1102.237549 90.794 -35.8293
1110.224854 90.705 -29.0351
1118.270020 90.614 -22.0687
1126.373413 90.528 -14.9342
1134.535522 90.450 -7.6445
1142.756836 90.385 -0.2204
1151.037720 90.335 7.3132
1159.378662 90.301 14.9305
1167.780029 90.285 22.6068
1176.242188 90.284 30.3198
1184.765747 90.297 38.0503
1193.351074 90.322 45.7828
1201.998535 90.357 53.5009
1210.708740 90.397 61.1976
1219.482056 90.440 68.8718
1228.318970 90.482 76.5226
1237.219849 90.520 84.1546
1246.185303 90.551 91.7769
1255.215698 90.571 99.4039
1264.311523 90.580 107.0540
1273.473267 90.575 114.7474
1282.701416 90.558 122.5048
1291.996460 90.529 130.3444
1301.358765 90.490 138.2815
1310.788940 90.443 146.3312
1320.287476 90.392 154.4983
1329.854858 90.339 162.7815
1339.491577 90.287 171.1775
1349.198120 90.239 179.6790
1358.974976 90.196 -171.7251
1368.822632 90.160 -163.0477
1378.741699 90.131 -154.3032
1388.732666 90.109 -145.5061
1398.796021 90.092 -136.6697
1408.932251 90.079 -127.8049
1419.141968 90.068 -118.9182
1429.425659 90.055 -109.9984
1439.783813 90.037 -101.0464
1450.217041 90.011 -92.0660
1460.725952 89.975 -83.0454
1471.311035 89.927 -73.9690
1481.972778 89.866 -64.8174
1492.711792 89.789 -55.5687
1503.528564 89.698 -46.2000
1514.423706 89.593 -36.6875
1525.397827 89.476 -27.0088
1536.451538 89.349 -17.1423
1547.585327 89.217 -7.0703
1558.799805 89.083 3.2295
1570.095459 88.954 13.7637
1581.473022 88.834 24.5277
1592.932983 88.730 35.5132
1604.476074 88.648 46.6997
1616.102783 88.594 58.0538
1627.813721 88.571 69.5316
1639.609497 88.580 81.0826
1651.490723 88.619 92.6559
1663.458130 88.684 104.2087
1675.512207 88.768 115.7100
1687.653687 88.865 127.1442
1699.883179 88.966 138.5118
1712.201294 89.065 149.8270
1724.608643 89.158 161.1149
1737.105835 89.241 172.4077
1749.693604 89.314 -176.2589
1762.372559 89.376 -164.8502
1775.143433 89.432 -153.3372
1788.006836 89.487 -141.7018
1800.963501 89.546 -129.9402
1814.014038 89.614 -118.0660
1827.159180 89.694 -106.1083
1840.399536 89.787 -94.1035
1853.735840 89.890 -82.0977
1867.168823 89.996 -70.1156
1880.699097 90.099 -58.1617
1894.327393 90.191 -46.2274
1908.054443 90.265 -34.2859
1921.880981 90.318 -22.2963
1935.807739 90.349 -10.2103
1949.835449 90.360 2.0179
1963.964722 90.358 14.4259
1978.196411 90.351 27.0331
1992.531250 90.346 39.8364
2006.969971 90.352 52.8112
2021.513306 90.372 65.9017
2036.161987 90.406 79.0634
2050.916748 90.449 92.2628
2065.778564 90.495 105.4753
2080.748047 90.535 118.6986
2095.825928 90.562 131.9518
2111.013184 90.571 145.2720
2126.310547 90.560 158.7034
2141.718750 90.532 172.2889
2157.238525 90.491 -173.9393
2172.870850 90.444 -159.9670
2188.616455 90.399 -145.7999
2204.476074 90.359 -131.4683
2220.450684 90.329 -117.0052
2236.541016 90.305 -102.4402
2252.747803 90.284 -87.7930
2269.072021 90.259 -73.0663
2285.514648 90.226 -58.2416
2302.076416 90.181 -43.2878
2318.758301 90.124 -28.1683
2335.561035 90.057 -12.8496
2352.485352 89.987 2.6858
2369.532471 89.918 18.4370
2386.703125 89.858 34.3840
2403.998047 89.807 50.5017
2421.418457 89.766 66.7554
2438.965088 89.729 83.1177
2456.638916 89.693 99.5859
2474.440674 89.650 116.1802
2492.371582 89.599 132.9370
2510.432373 89.538 149.9014
2528.624023 89.471 167.1123
2546.947510 89.407 -175.4126
2565.403809 89.351 -157.6816
2583.993896 89.311 -139.7307
2602.718506 89.289 -121.6089
2621.578857 89.284 -103.3494
2640.575928 89.291 -84.9817
2659.710693 89.305 -66.5151
2678.984131 89.324 -47.9292
2698.397217 89.347 -29.1970
2717.950928 89.378 -10.3025
2737.646240 89.421 8.7498
2757.484375 89.479 27.9316
2777.466309 89.550 47.2031
2797.593018 89.633 66.5264
2817.865479 89.719 85.8848
2838.284912 89.803 105.2844
2858.852295 89.882 124.7615
2879.568604 89.955 144.3440
2900.435059 90.024 164.0491
2921.452881 90.092 -176.1160
2942.623047 90.162 -156.1611
2963.946533 90.233 -136.1067
2985.424561 90.303 -115.9678
3007.058105 90.366 -95.7502
3028.848389 90.417 -75.4402
3050.796631 90.454 -55.0088
3072.904053 90.475 -34.4219
3095.171631 90.483 -13.6509
3117.600586 90.480 7.3218
3140.191895 90.471 28.4988
3162.947021 90.458 49.8735
3185.866943 90.440 71.4365
3208.953125 90.416 93.1858
3232.206543 90.384 115.1328
3255.628418 90.343 137.2983
3279.219971 90.295 159.7041
3302.982666 90.245 -177.6399
3326.917480 90.196 -154.7402
3351.025635 90.151 -131.6143
3375.308594 90.111 -108.2812
3399.767578 90.073 -84.7605
3424.403809 90.036 -61.0466
3449.218506 90.000 -37.1230
3474.212891 89.964 -12.9771
3499.388428 89.932 11.3909
3524.746338 89.905 35.9690
3550.288086 89.884 60.7378
3576.014893 89.868 85.6797
3601.928223 89.854 110.7910
3628.029297 89.840 136.0801
3654.319580 89.827 161.5566
3680.800293 89.815 -172.7712
3707.472900 89.806 -146.9041
3734.338867 89.800 -120.8533
3761.399414 89.796 -94.6301
3788.656006 89.790 -68.2336
3816.110107 89.783 -41.6536
3843.763184 89.773 -14.8745
3871.616699 89.761 12.1133
3899.672119 89.751 39.3103
3927.930664 89.741 66.7080
3956.394043 89.732 94.2959
3985.063721 89.722 122.0718
4013.941162 89.709 150.0408
4043.027832 89.693 178.2214
4072.325195 89.674 -153.3816
4101.834961 89.653 -124.7742
4131.558594 89.628 -95.9585
4161.497559 89.600 -66.9333
4191.653320 89.566 -37.6895
4222.027832 89.526 -8.2097
4252.622559 89.481 21.5186
4283.438965 89.434 51.5020
4314.478516 89.385 81.7361
4345.743164 89.336 112.2192
4377.234375 89.287 142.9495
4408.953613 89.237 173.9304
4440.902832 89.189 -154.8359
4473.083496 89.143 -123.3557
4505.497070 89.101 -91.6396
4538.145996 89.060 -59.6975
4571.031250 89.022 -27.5352
4604.154785 88.984 4.8506
4637.518555 88.945 37.4590
4671.124023 88.907 70.2900
4704.973145 88.867 103.3384
4739.067383 88.823 136.6060
4773.408691 88.775 170.0981
4807.998535 88.720 -156.1670
4842.839355 88.657 -122.1763
4877.932617 88.586 -87.9209
4913.280273 88.505 -53.3867
4948.883789 88.415 -18.5527
4984.745605 88.315 16.6011
5020.867188 88.209 52.0952
5057.250488 88.099 87.9399
5093.897461 87.989 124.1338
5130.810059 87.882 160.6758
5167.990234 87.780 -162.4443
5205.439453 87.686 -125.2354
5243.160156 87.600 -87.6899
5281.154297 87.525 -49.8306
5319.423828 87.458 -11.6841
5357.970703 87.401 26.7412
5396.796875 87.351 65.4385
5435.904297 87.308 104.4004
5475.294922 87.271 143.6235
5514.971191 87.238 -176.8965
5554.935059 87.208 -137.1538
5595.188477 87.179 -97.1411
5635.733398 87.152 -56.8525
5676.572266 87.126 -16.2832
5717.707031 87.101 24.5889
5759.140137 87.077 65.7646
5800.873047 87.053 107.2319
5842.908691 87.030 148.9951
5885.249023 87.007 -168.9434
5927.895996 86.983 -126.5820
5970.852051 86.960 -83.9160
6014.119141 86.937 -40.9482
6057.699707 86.915 2.3159
6101.596191 86.892 45.8721
6145.811035 86.868 89.7178
6190.346191 86.841 133.8516
6235.204102 86.809 178.2881
6280.386719 86.769 -136.9639
6325.896973 86.719 -91.8911
6371.736816 86.658 -46.4712
6417.909180 86.586 -0.6792
6464.416016 86.503 45.5068
6511.259766 86.411 92.1123
6558.442871 86.310 139.1611
6605.968262 86.203 -173.3237
6653.837891 86.093 -125.3228
6702.054199 85.985 -76.8169
6750.620117 85.883 -27.7935
6799.538086 85.792 21.7559
6848.810547 85.719 71.8218
6898.439941 85.669 122.3838
6948.428711 85.647 173.4087
6998.779785 85.657 -135.1479
7049.495605 85.700 -83.3413
7100.579102 85.777 -31.2305
7152.032715 85.883 21.1289
7203.859375 86.015 73.6895
7256.061523 86.164 126.4180
7308.642090 86.325 179.2959
7361.603516 86.489 -127.6831
7414.948730 86.650 -74.5005
7468.680664 86.802 -21.1421
7522.801758 86.936 32.4062
7577.314941 87.049 86.1787
7632.223145 87.137 140.2134
7687.529297 87.195 -165.4458
7743.236328 87.222 -110.7510
7799.347168 87.219 -55.6533
7855.864258 87.185 -0.1074
7912.791016 87.124 55.9326
7970.130371 87.040 112.5034
8027.885254 86.936 169.6396
8086.058594 86.818 -132.6025
8144.653320 86.695 -74.2212
8203.672852 86.572 -15.2417
8263.120117 86.456 44.3184
8322.998047 86.353 104.4282
8383.309570 86.266 165.0537
8444.058594 86.197 -133.8496
8505.248047 86.147 -72.3218
8566.880859 86.114 -10.3989
8628.959961 86.093 51.8926
8691.489258 86.082 114.5420
8754.471680 86.077 177.5469
8817.910156 86.073 -119.0479
8881.808594 86.068 -55.2432
8946.169922 86.059 8.9404
9010.997070 86.044 73.5156
9076.294922 86.021 138.4980
9142.065430 85.989 -156.0918
9208.312500 85.948 -90.2441
9275.040039 85.896 -23.9424
9342.250977 85.834 42.8252
9409.949219 85.761 110.0742
9478.137695 85.679 177.8145
9546.820312 85.586 -113.9424
9616.000977 85.483 -45.1514
9685.682617 85.371 24.1895
9755.869141 85.250 94.0723
9826.564453 85.120 164.5127
9897.771484 84.983 -124.4766
9969.495117 84.838 -52.8789
10041.738281 84.688 19.3193
10114.504883 84.534 92.1348
10187.798828 84.379 165.5811
10261.624023 84.224 -120.3311
10335.984375 84.074 -45.5957
10410.882812 83.932 29.7881
10486.324219 83.801 105.8115
10562.312500 83.685 -177.5361
10638.851562 83.587 -100.2734
10715.945312 83.508 -22.4277
10793.597656 83.448 55.9736
10871.812500 83.408 134.8965
10950.593750 83.385 -145.6816
11029.946289 83.375 -65.7832
11109.874023 83.374 14.5830
11190.380859 83.378 95.4141
11271.470703 83.381 176.7246
11353.148438 83.378 -101.4619
11435.417969 83.367 -19.1123
11518.284180 83.344 63.8154
11601.750000 83.310 147.3584
11685.821289 83.267 -128.4395
11770.501953 83.216 -43.5469
11855.795898 83.162 42.0664
11941.708008 83.110 128.4111
12028.242188 83.065 -144.5137
12115.403320 83.031 -56.7188
12203.196289 83.012 31.7715
12291.625977 83.009 120.9238
12380.696289 83.022 -149.3008
12470.412109 83.051 -58.9492
12560.778320 83.090 31.9561
12651.798828 83.136 123.4072
12743.478516 83.184 -144.5996
12835.823242 83.229 -52.0488
12928.836914 83.267 41.0771
13022.524414 83.295 134.8047
13116.890625 83.311 -130.8359
13211.941406 83.316 -35.8184
13307.680664 83.309 59.8818
13404.113281 83.292 156.2832
13501.245117 83.266 -106.5977
13599.081055 83.231 -8.7568
13697.625977 83.190 89.8115
13796.884766 83.142 -170.8848
13896.862305 83.089 -70.8447
13997.564453 83.031 29.9385
14098.996094 82.968 131.4648
14201.163086 82.901 -126.2637
14304.070312 82.832 -23.2510
14407.723633 82.759 80.5029
14512.127930 82.682 -175.0049
14617.289062 82.602 -69.7783
14723.211914 82.518 36.1885
14829.902344 82.427 142.9121
14937.366211 82.331 -109.5957
15045.608398 82.228 -1.3350
15154.634766 82.120 107.7090
15264.451172 82.008 -142.4600
15375.063477 81.893 -31.8359
15486.477539 81.776 79.5762
15598.699219 81.657 -168.2158
15711.733398 81.534 -55.2168
15825.586914 81.408 58.5898
15940.265625 81.278 173.2090
16055.775391 81.143 -71.3281
16172.122070 81.005 45.0088
16289.311523 80.863 162.2373
16407.351562 80.721 -79.6484
16526.246094 80.579 39.3525
16646.001953 80.439 159.2412
16766.625000 80.300 -79.9756
16888.123047 80.163 41.7031
17010.501953 80.026 164.2891
17133.767578 79.888 -72.2031
17257.925781 79.749 52.2500
17382.984375 79.608 177.6719
17508.949219 79.468 -55.9082
17635.826172 79.331 71.5371
17763.623047 79.198 -159.9785
17892.345703 79.073 -30.4805
18022.001953 78.957 100.0137
18152.597656 78.852 -128.5078
18284.138672 78.758 3.9297
18416.632812 78.673 137.3008
18550.087891 78.596 -88.4043
18684.509766 78.523 46.8008
18819.906250 78.451 -177.0938
18956.283203 78.376 -40.0723
19093.648438 78.296 97.8770
19232.009766 78.206 -123.4492
19371.373047 78.108 16.0449
19511.746094 77.999 156.5508
19653.136719 77.884 -61.9062
19795.550781 77.762 80.6660
19938.998047 77.638 -135.7285
20083.484375 77.513 8.8848
20229.017578 77.386 154.4766
20375.605469 77.258 -58.9707
20523.255859 77.126 88.5293
20671.976562 76.988 -123.0234
20821.773438 76.845 26.3711
20972.656250 76.697 176.7285
21124.632812 76.546 -31.9375
