* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -58.6 dBFS, measurement signal peak level -43.1 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:58:42 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.7729 ms (-951 mm, -(3 ft 1.44 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -17.9 ppm
* Measurement: MID BW + TW BW
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
373.177551 90.597 95.1194
375.881744 90.561 96.6193
378.605530 90.522 98.1917
381.349060 90.481 99.8372
384.112488 90.442 101.5526
386.895935 90.405 103.3323
389.699554 90.372 105.1713
392.523468 90.344 107.0601
395.367859 90.321 108.9860
398.232849 90.303 110.9381
401.118622 90.289 112.9075
404.025299 90.278 114.8893
406.953033 90.267 116.8828
409.901978 90.257 118.8912
412.872284 90.244 120.9217
415.864136 90.230 122.9845
418.877655 90.213 125.0911
421.913025 90.197 127.2486
424.970367 90.184 129.4555
428.049866 90.175 131.7017
431.151703 90.171 133.9710
434.276001 90.172 136.2463
437.422943 90.177 138.5148
440.592682 90.181 140.7717
443.785400 90.182 143.0221
447.001251 90.179 145.2781
450.240417 90.170 147.5559
453.503052 90.155 149.8724
456.789307 90.136 152.2413
460.099396 90.114 154.6713
463.433472 90.091 157.1669
466.791687 90.071 159.7267
470.174255 90.053 162.3444
473.581329 90.041 165.0089
477.013092 90.034 167.7054
480.469727 90.031 170.4202
483.951416 90.030 173.1452
487.458313 90.028 175.8815
490.990631 90.026 178.6376
494.548553 90.022 -178.5767
498.132263 90.017 -175.7555
501.741943 90.012 -172.8980
505.377777 90.008 -170.0041
509.039948 90.006 -167.0779
512.728638 90.006 -164.1260
516.444092 90.008 -161.1533
520.186462 90.011 -158.1637
523.955933 90.016 -155.1596
527.752747 90.022 -152.1427
531.577087 90.027 -149.1152
535.429138 90.032 -146.0784
539.309082 90.035 -143.0307
543.217163 90.034 -139.9660
547.153564 90.028 -136.8746
551.118469 90.017 -133.7472
555.112122 90.002 -130.5715
559.134705 89.984 -127.3361
563.186401 89.963 -124.0349
567.267456 89.941 -120.6659
571.378113 89.920 -117.2298
575.518555 89.900 -113.7286
579.689026 89.883 -110.1647
583.889709 89.869 -106.5396
588.120789 89.859 -102.8543
592.382568 89.854 -99.1089
596.675232 89.855 -95.3046
600.998962 89.862 -91.4504
605.354065 89.878 -87.5519
609.740723 89.903 -83.6146
614.159180 89.937 -79.6507
618.609619 89.979 -75.6738
623.092346 90.030 -71.6969
627.607544 90.087 -67.7292
632.155457 90.148 -63.7735
636.736328 90.213 -59.8283
641.350403 90.280 -55.8914
645.997864 90.350 -51.9642
650.679016 90.423 -48.0524
655.394104 90.496 -44.1711
660.143372 90.570 -40.3255
664.927063 90.640 -36.5133
669.745422 90.705 -32.7313
674.598694 90.763 -28.9717
679.487122 90.813 -25.2237
684.410950 90.852 -21.4753
689.370483 90.881 -17.7152
694.365967 90.899 -13.9331
699.397644 90.906 -10.1191
704.465759 90.901 -6.2620
709.570618 90.885 -2.3486
714.712463 90.857 1.6375
719.891541 90.819 5.7121
725.108154 90.772 9.8879
730.362610 90.719 14.1746
735.655090 90.663 18.5775
740.985962 90.605 23.0989
746.355469 90.548 27.7404
751.763855 90.493 32.5029
757.211426 90.443 37.3869
762.698486 90.401 42.3900
768.225342 90.368 47.5063
773.792236 90.349 52.7251
779.399475 90.344 58.0376
785.047302 90.357 63.4200
790.736084 90.387 68.8430
796.466064 90.436 74.2837
802.237610 90.501 79.7204
808.050964 90.582 85.1329
813.906433 90.677 90.5021
819.804321 90.782 95.8130
825.744934 90.894 101.0549
831.728638 91.009 106.2224
837.755676 91.125 111.3148
843.826416 91.237 116.3352
849.941101 91.343 121.2990
856.100098 91.439 126.2144
862.303772 91.523 131.0883
868.552368 91.593 135.9364
874.846252 91.648 140.7753
881.185730 91.686 145.6236
887.571167 91.706 150.5003
894.002869 91.709 155.4260
900.481201 91.695 160.4218
907.006470 91.665 165.5087
913.579041 91.620 170.7058
920.199219 91.564 176.0301
926.867371 91.499 -178.5012
933.583862 91.428 -172.8759
940.348999 91.357 -167.0864
947.163147 91.288 -161.1289
954.026672 91.228 -155.0082
960.939941 91.182 -148.7381
967.903320 91.154 -142.3420
974.917175 91.147 -135.8513
981.981812 91.163 -129.3023
989.097656 91.200 -122.7319
996.265076 91.257 -116.1757
1003.484436 91.330 -109.6633
1010.756104 91.414 -103.2327
1018.080444 91.502 -96.8908
1025.457886 91.589 -90.6270
1032.888794 91.669 -84.4336
1040.373535 91.739 -78.2963
1047.912476 91.794 -72.1949
1055.506104 91.831 -66.1043
1063.154785 91.848 -59.9969
1070.858887 91.846 -53.8428
1078.618774 91.825 -47.6123
1086.434937 91.786 -41.2775
1094.307739 91.733 -34.8138
1102.237549 91.669 -28.2164
1110.224854 91.598 -21.4672
1118.270020 91.525 -14.5487
1126.373413 91.457 -7.4622
1134.535522 91.396 -0.2177
1142.756836 91.348 7.1667
1151.037720 91.316 14.6675
1159.378662 91.302 22.2581
1167.780029 91.306 29.9116
1176.242188 91.327 37.6016
1184.765747 91.365 45.3037
1193.351074 91.416 52.9978
1201.998535 91.477 60.6637
1210.708740 91.545 68.2925
1219.482056 91.615 75.8823
1228.318970 91.684 83.4333
1237.219849 91.747 90.9514
1246.185303 91.801 98.4482
1255.215698 91.844 105.9398
1264.311523 91.874 113.4467
1273.473267 91.889 120.9904
1282.701416 91.891 128.5922
1291.996460 91.881 136.2708
1301.358765 91.860 144.0419
1310.788940 91.831 151.9210
1320.287476 91.796 159.9138
1329.854858 91.760 168.0202
1339.491577 91.725 176.2382
1349.198120 91.693 -175.4392
1358.974976 91.667 -167.0223
1368.822632 91.648 -158.5256
1378.741699 91.639 -149.9658
1388.732666 91.638 -141.3614
1398.796021 91.644 -132.7307
1408.932251 91.655 -124.0895
1419.141968 91.669 -115.4489
1429.425659 91.680 -106.7999
1439.783813 91.685 -98.1444
1450.217041 91.680 -89.4853
1460.725952 91.662 -80.8075
1471.311035 91.627 -72.0910
1481.972778 91.573 -63.3116
1492.711792 91.500 -54.4421
1503.528564 91.408 -45.4547
1514.423706 91.297 -36.3220
1525.397827 91.170 -27.0182
1536.451538 91.030 -17.5211
1547.585327 90.882 -7.8126
1558.799805 90.729 2.1281
1570.095459 90.579 12.3054
1581.473022 90.435 22.7136
1592.932983 90.306 33.3432
1604.476074 90.196 44.1754
1616.102783 90.110 55.1801
1627.813721 90.054 66.3185
1639.609497 90.027 77.5455
1651.490723 90.030 88.8158
1663.458130 90.058 100.0898
1675.512207 90.106 111.3372
1687.653687 90.168 122.5409
1699.883179 90.237 133.6976
1712.201294 90.307 144.8164
1724.608643 90.373 155.9167
1737.105835 90.432 167.0254
1749.693604 90.483 178.1729
1762.372559 90.526 -170.6102
1775.143433 90.563 -159.2979
1788.006836 90.600 -147.8738
1800.963501 90.642 -136.3354
1814.014038 90.693 -124.6963
1827.159180 90.756 -112.9836
1840.399536 90.831 -101.2319
1853.735840 90.915 -89.4844
1867.168823 91.003 -77.7633
1880.699097 91.086 -66.0717
1894.327393 91.158 -54.3999
1908.054443 91.213 -42.7217
1921.880981 91.245 -30.9973
1935.807739 91.256 -19.1813
1949.835449 91.247 -7.2297
1963.964722 91.224 4.8928
1978.196411 91.194 17.2053
1992.531250 91.165 29.7080
2006.969971 91.144 42.3811
2021.513306 91.135 55.1760
2036.161987 91.140 68.0541
2050.916748 91.154 80.9850
2065.778564 91.173 93.9431
2080.748047 91.188 106.9220
2095.825928 91.191 119.9360
2111.013184 91.179 133.0172
2126.310547 91.148 146.2069
2141.718750 91.098 159.5465
2157.238525 91.036 173.0697
2172.870850 90.966 -173.2076
2188.616455 90.896 -159.2891
2204.476074 90.832 -145.2036
2220.450684 90.776 -130.9833
2236.541016 90.727 -116.6571
2252.747803 90.680 -102.2449
2269.072021 90.630 -87.7482
2285.514648 90.573 -73.1490
2302.076416 90.505 -58.4183
2318.758301 90.427 -43.5219
2335.561035 90.341 -28.4304
2352.485352 90.252 -13.1293
2369.532471 90.167 2.3801
2386.703125 90.089 18.0806
2403.998047 90.022 33.9515
2421.418457 89.964 49.9631
2438.965088 89.912 66.0914
2456.638916 89.861 82.3331
2474.440674 89.805 98.7057
2492.371582 89.741 115.2441
2510.432373 89.669 131.9897
2528.624023 89.593 148.9783
2546.947510 89.518 166.2262
2565.403809 89.452 -176.2750
2583.993896 89.402 -158.5618
2602.718506 89.369 -140.6813
2621.578857 89.352 -122.6653
2640.575928 89.348 -104.5410
2659.710693 89.351 -86.3167
2678.984131 89.358 -67.9719
2698.397217 89.372 -49.4812
2717.950928 89.394 -30.8306
2737.646240 89.428 -12.0264
2757.484375 89.478 6.9055
2777.466309 89.542 25.9265
2797.593018 89.618 45.0024
2817.865479 89.698 64.1167
2838.284912 89.777 83.2756
2858.852295 89.852 102.5127
2879.568604 89.921 121.8545
2900.435059 89.987 141.3174
2921.452881 90.052 160.9092
2942.623047 90.119 -179.3789
2963.946533 90.187 -159.5659
2985.424561 90.254 -139.6670
3007.058105 90.315 -119.6882
3028.848389 90.364 -99.6174
3050.796631 90.398 -79.4265
3072.904053 90.417 -59.0820
3095.171631 90.421 -38.5537
3117.600586 90.415 -17.8242
3140.191895 90.402 3.1096
3162.947021 90.384 24.2422
3185.866943 90.362 45.5637
3208.953125 90.334 67.0710
3232.206543 90.298 88.7761
3255.628418 90.253 110.6995
3279.219971 90.203 132.8625
3302.982666 90.150 155.2761
3326.917480 90.098 177.9341
3351.025635 90.052 -159.1799
3375.308594 90.010 -136.0859
3399.767578 89.972 -112.8032
3424.403809 89.935 -89.3284
3449.218506 89.898 -65.6440
3474.212891 89.863 -41.7395
3499.388428 89.831 -17.6128
3524.746338 89.805 6.7229
3550.288086 89.785 31.2495
3576.014893 89.769 55.9478
3601.928223 89.755 80.8127
3628.029297 89.742 105.8530
3654.319580 89.728 131.0798
3680.800293 89.716 156.5002
3707.472900 89.705 -177.8855
3734.338867 89.697 -152.0884
3761.399414 89.690 -126.1201
3788.656006 89.681 -99.9795
3816.110107 89.670 -73.6548
3843.763184 89.656 -47.1299
3871.616699 89.641 -20.3938
3899.672119 89.627 6.5544
3927.930664 89.614 33.7065
3956.394043 89.601 61.0532
3985.063721 89.589 88.5911
4013.941162 89.573 116.3264
4043.027832 89.555 144.2761
4072.325195 89.534 172.4451
4101.834961 89.512 -159.1729
4131.558594 89.487 -130.5820
4161.497559 89.459 -101.7817
4191.653320 89.426 -72.7642
4222.027832 89.388 -43.5129
4252.622559 89.346 -14.0151
4283.438965 89.302 15.7334
4314.478516 89.258 45.7288
4345.743164 89.213 75.9675
4377.234375 89.168 106.4492
4408.953613 89.123 137.1755
4440.902832 89.079 168.1484
4473.083496 89.038 -160.6372
4505.497070 89.000 -129.1921
4538.145996 88.964 -97.5266
4571.031250 88.930 -65.6443
4604.154785 88.896 -33.5447
4637.518555 88.862 -1.2261
4671.124023 88.828 31.3118
4704.973145 88.791 64.0647
4739.067383 88.752 97.0332
4773.408691 88.707 130.2236
4807.998535 88.654 163.6545
4842.839355 88.593 -162.6616
4877.932617 88.522 -128.7156
4913.280273 88.441 -94.4910
4948.883789 88.350 -59.9692
4984.745605 88.249 -25.1270
5020.867188 88.141 10.0557
5057.250488 88.029 45.5903
