* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -58.6 dBFS, measurement signal peak level -43.7 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 7:00:41 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.7747 ms (-952 mm, -(3 ft 1.47 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.6 ppm
* Measurement: MID LR + TW BW
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
551.118469 89.585 -131.5153
555.112122 89.595 -128.2105
559.134705 89.607 -124.8816
563.186401 89.622 -121.5300
567.267456 89.639 -118.1581
571.378113 89.658 -114.7683
575.518555 89.678 -111.3614
579.689026 89.698 -107.9357
583.889709 89.717 -104.4873
588.120789 89.736 -101.0103
592.382568 89.754 -97.4982
596.675232 89.773 -93.9449
600.998962 89.792 -90.3528
605.354065 89.813 -86.7199
609.740723 89.838 -83.0454
614.159180 89.866 -79.3355
618.609619 89.899 -75.5985
623.092346 89.936 -71.8429
627.607544 89.976 -68.0743
632.155457 90.018 -64.2933
636.736328 90.062 -60.4973
641.350403 90.107 -56.6843
645.997864 90.156 -52.8558
650.679016 90.207 -49.0182
655.394104 90.262 -45.1877
660.143372 90.318 -41.3717
664.927063 90.374 -37.5712
669.745422 90.429 -33.7877
674.598694 90.480 -30.0187
679.487122 90.526 -26.2584
684.410950 90.566 -22.5006
689.370483 90.599 -18.7389
694.365967 90.624 -14.9675
699.397644 90.640 -11.1801
704.465759 90.647 -7.3686
709.570618 90.642 -3.5212
714.712463 90.625 0.3774
719.891541 90.598 4.3431
725.108154 90.559 8.3907
730.362610 90.513 12.5333
735.655090 90.459 16.7810
740.985962 90.400 21.1415
746.355469 90.339 25.6213
751.763855 90.277 30.2260
757.211426 90.217 34.9598
762.698486 90.162 39.8233
768.225342 90.116 44.8128
773.792236 90.082 49.9184
779.399475 90.063 55.1309
785.047302 90.062 60.4246
790.736084 90.079 65.7673
796.466064 90.116 71.1325
802.237610 90.171 76.4955
808.050964 90.243 81.8340
813.906433 90.330 87.1282
819.804321 90.427 92.3630
825.744934 90.532 97.5280
831.728638 90.641 102.6185
837.755676 90.750 107.6342
843.826416 90.856 112.5789
849.941101 90.956 117.4680
856.100098 91.047 122.3089
862.303772 91.128 127.1067
868.552368 91.194 131.8750
874.846252 91.246 136.6283
881.185730 91.281 141.3831
887.571167 91.298 146.1581
894.002869 91.296 150.9736
900.481201 91.275 155.8520
907.006470 91.237 160.8160
913.579041 91.182 165.8874
920.199219 91.114 171.0866
926.867371 91.034 176.4350
933.583862 90.946 -178.0519
940.348999 90.856 -172.3641
947.163147 90.768 -166.4972
954.026672 90.688 -160.4565
960.939941 90.623 -154.2581
967.903320 90.576 -147.9290
974.917175 90.552 -141.5046
981.981812 90.552 -135.0255
989.097656 90.575 -128.5319
996.265076 90.618 -122.0603
1003.484436 90.676 -115.6395
1010.756104 90.744 -109.3054
1018.080444 90.817 -103.0623
1025.457886 90.887 -96.8969
1032.888794 90.950 -90.7988
1040.373535 91.002 -84.7517
1047.912476 91.038 -78.7345
1055.506104 91.057 -72.7220
1063.154785 91.056 -66.6874
1070.858887 91.035 -60.6019
1078.618774 90.995 -54.4372
1086.434937 90.938 -48.1666
1094.307739 90.866 -41.7673
1102.237549 90.783 -35.2357
1110.224854 90.693 -28.5550
1118.270020 90.601 -21.7087
1126.373413 90.511 -14.6989
1134.535522 90.428 -7.5363
1142.756836 90.357 -0.2383
1151.037720 90.299 7.1730
1159.378662 90.256 14.6742
1167.780029 90.229 22.2427
1176.242188 90.217 29.8567
1184.765747 90.221 37.4962
1193.351074 90.236 45.1439
1201.998535 90.263 52.7813
1210.708740 90.296 60.3983
1219.482056 90.335 67.9904
1228.318970 90.374 75.5530
1237.219849 90.410 83.0870
1246.185303 90.440 90.5985
1255.215698 90.460 98.0989
1264.311523 90.468 105.6053
1273.473267 90.461 113.1379
1282.701416 90.440 120.7187
1291.996460 90.405 128.3687
1301.358765 90.356 136.1078
1310.788940 90.296 143.9567
1320.287476 90.227 151.9267
1329.854858 90.154 160.0226
1339.491577 90.079 168.2462
1349.198120 90.006 176.5934
1358.974976 89.938 -174.9462
1368.822632 89.879 -166.3881
1378.741699 89.829 -157.7517
1388.732666 89.789 -149.0594
1398.796021 89.759 -140.3337
1408.932251 89.736 -131.5951
1419.141968 89.717 -122.8586
1429.425659 89.697 -114.1180
1439.783813 89.672 -105.3764
1450.217041 89.636 -96.6359
1460.725952 89.587 -87.8792
1471.311035 89.520 -79.0828
1481.972778 89.434 -70.2191
1492.711792 89.326 -61.2578
1503.528564 89.199 -52.1682
1514.423706 89.052 -42.9214
1525.397827 88.889 -33.4911
1536.451538 88.713 -23.8547
1547.585327 88.528 -13.9949
1558.799805 88.339 -3.8914
1570.095459 88.152 6.4594
1581.473022 87.972 17.0508
1592.932983 87.805 27.8738
1604.476074 87.658 38.9100
1616.102783 87.535 50.1310
1627.813721 87.440 61.4987
1639.609497 87.376 72.9689
1651.490723 87.341 84.4962
1663.458130 87.333 96.0396
1675.512207 87.347 107.5673
1687.653687 87.377 119.0599
1699.883179 87.417 130.5122
1712.201294 87.460 141.9314
1724.608643 87.502 153.3359
1737.105835 87.539 164.7522
1749.693604 87.570 176.2112
1762.372559 87.594 -172.2563
1775.143433 87.616 -160.6240
1788.006836 87.638 -148.8754
1800.963501 87.666 -137.0088
1814.014038 87.705 -125.0386
1827.159180 87.758 -112.9928
1840.399536 87.825 -100.9080
1853.735840 87.902 -88.8278
1867.168823 87.984 -76.7759
1880.699097 88.064 -64.7554
1894.327393 88.134 -52.7572
1908.054443 88.189 -40.7545
1921.880981 88.224 -28.7075
1935.807739 88.238 -16.5697
1949.835449 88.235 -4.2961
1963.964722 88.220 8.1494
1978.196411 88.199 20.7864
1992.531250 88.181 33.6133
2006.969971 88.173 46.6083
2021.513306 88.179 59.7196
2036.161987 88.199 72.9062
2050.916748 88.230 86.1370
2065.778564 88.264 99.3868
2080.748047 88.296 112.6519
2095.825928 88.316 125.9486
2111.013184 88.322 139.3110
2126.310547 88.311 152.7814
2141.718750 88.284 166.4000
2157.238525 88.246 -179.8013
2172.870850 88.203 -165.8085
2188.616455 88.162 -151.6274
2204.476074 88.129 -137.2892
2220.450684 88.103 -122.8264
2236.541016 88.086 -108.2677
2252.747803 88.070 -93.6310
2269.072021 88.052 -78.9170
2285.514648 88.027 -64.1067
2302.076416 87.991 -49.1693
2318.758301 87.946 -34.0713
2335.561035 87.895 -18.7838
2352.485352 87.843 -3.2932
2369.532471 87.796 12.3981
2386.703125 87.757 28.2716
2403.998047 87.728 44.3068
2421.418457 87.710 60.4731
2438.965088 87.697 76.7466
2456.638916 87.684 93.1250
2474.440674 87.666 109.6268
2492.371582 87.640 126.2893
2510.432373 87.606 143.1550
2528.624023 87.568 160.2610
2546.947510 87.532 177.6233
2565.403809 87.507 -164.7695
2583.993896 87.498 -146.9554
2602.718506 87.507 -128.9847
2621.578857 87.533 -110.8890
2640.575928 87.569 -92.6962
2659.710693 87.613 -74.4122
2678.984131 87.661 -56.0146
2698.397217 87.714 -37.4760
2717.950928 87.774 -18.7811
2737.646240 87.847 0.0632
2757.484375 87.934 19.0288
2777.466309 88.035 38.0752
2797.593018 88.145 57.1669
2817.865479 88.258 76.2874
2838.284912 88.368 95.4465
2858.852295 88.472 114.6802
2879.568604 88.569 134.0181
2900.435059 88.663 153.4761
2921.452881 88.757 173.0605
2942.623047 88.852 -167.2390
2963.946533 88.948 -147.4424
2985.424561 89.042 -127.5647
3007.058105 89.128 -107.6099
3028.848389 89.203 -87.5645
3050.796631 89.262 -67.3987
3072.904053 89.305 -47.0789
3095.171631 89.333 -26.5754
3117.600586 89.352 -5.8718
3140.191895 89.363 15.0347
3162.947021 89.370 36.1375
3185.866943 89.372 57.4270
3208.953125 89.368 78.9016
3232.206543 89.355 100.5723
3255.628418 89.333 122.4607
3279.219971 89.305 144.5874
3302.982666 89.274 166.9641
3326.917480 89.245 -170.4175
3351.025635 89.221 -147.5742
3375.308594 89.200 -124.5261
3399.767578 89.182 -101.2922
3424.403809 89.165 -77.8679
3449.218506 89.147 -54.2356
3474.212891 89.130 -30.3843
3499.388428 89.116 -6.3125
3524.746338 89.107 17.9666
3550.288086 89.104 42.4338
3576.014893 89.105 67.0720
3601.928223 89.107 91.8767
3628.029297 89.109 116.8562
3654.319580 89.111 142.0222
3680.800293 89.114 167.3816
3707.472900 89.119 -167.0652
3734.338867 89.126 -141.3286
3761.399414 89.133 -115.4197
3788.656006 89.140 -89.3369
3816.110107 89.142 -63.0686
3843.763184 89.142 -36.5994
3871.616699 89.140 -9.9182
3899.672119 89.139 16.9758
3927.930664 89.138 44.0745
3956.394043 89.138 71.3682
3985.063721 89.137 98.8535
4013.941162 89.134 126.5359
4043.027832 89.128 154.4331
4072.325195 89.119 -177.4509
4101.834961 89.108 -149.1211
4131.558594 89.094 -120.5823
4161.497559 89.077 -91.8340
4191.653320 89.055 -62.8684
4222.027832 89.027 -33.6694
4252.622559 88.995 -4.2236
4283.438965 88.960 25.4731
4314.478516 88.924 55.4167
4345.743164 88.888 85.6035
4377.234375 88.852 116.0332
4408.953613 88.815 146.7075
4440.902832 88.780 177.6287
4473.083496 88.747 -151.2087
4505.497070 88.717 -119.8142
4538.145996 88.689 -88.1987
4571.031250 88.663 -56.3665
4604.154785 88.636 -24.3159
4637.518555 88.610 7.9546
4671.124023 88.582 40.4441
4704.973145 88.553 73.1494
4739.067383 88.519 106.0703
4773.408691 88.480 139.2134
4807.998535 88.434 172.5972
4842.839355 88.378 -153.7661
4877.932617 88.314 -119.8662
4913.280273 88.238 -85.6877
4948.883789 88.152 -51.2109
4984.745605 88.057 -16.4136
5020.867188 87.953 18.7256
5057.250488 87.845 54.2178
5093.897461 87.737 90.0635
5130.810059 87.630 126.2617
5167.990234 87.529 162.8032
5205.439453 87.436 -160.3208
5243.160156 87.352 -123.1030
5281.154297 87.277 -85.5659
5319.423828 87.213 -47.7388
5357.970703 87.158 -9.6299
5396.796875 87.112 28.7524
5435.904297 87.074 67.3984
5475.294922 87.042 106.3018
5514.971191 87.016 145.4590
5554.935059 86.993 -175.1265
5595.188477 86.972 -135.4492
5635.733398 86.953 -95.5024
5676.572266 86.935 -55.2812
5717.707031 86.919 -14.7646
5759.140137 86.903 26.0493
5800.873047 86.888 67.1494
5842.908691 86.872 108.5400
5885.249023 86.856 150.2251
5927.895996 86.839 -167.7949
5970.852051 86.822 -125.5142
6014.119141 86.804 -82.9336
6057.699707 86.787 -40.0605
6101.596191 86.769 3.1030
6145.811035 86.750 46.5552
6190.346191 86.727 90.2925
6235.204102 86.698 134.3335
6280.386719 86.661 178.6846
6325.896973 86.614 -136.6411
6371.736816 86.557 -91.6187
6417.909180 86.487 -46.2261
6464.416016 86.407 -0.4390
6511.259766 86.316 45.7656
6558.442871 86.218 92.4126
6605.968262 86.113 139.5249
6653.837891 86.005 -172.8789
6702.054199 85.899 -124.7793
6750.620117 85.798 -76.1636
6799.538086 85.709 -27.0234
6848.810547 85.637 22.6304
6898.439941 85.589 72.7778
6948.428711 85.569 123.3848
6998.779785 85.580 174.4062
7049.495605 85.626 -134.2119
7100.579102 85.705 -82.5308
7152.032715 85.813 -30.6030
7203.859375 85.947 21.5215
7256.061523 86.098 73.8105
7308.642090 86.261 126.2466
7361.603516 86.428 178.8213
7414.948730 86.591 -128.4434
7468.680664 86.744 -75.5361
7522.801758 86.880 -22.4399
7577.314941 86.995 30.8765
7632.223145 87.084 84.4531
7687.529297 87.143 138.3335
7743.236328 87.172 -167.4331
7799.347168 87.170 -112.8013
7855.864258 87.137 -57.7236
7912.791016 87.077 -2.1558
7970.130371 86.993 53.9424
8027.885254 86.890 110.6016
8086.058594 86.774 167.8794
8144.653320 86.651 -134.2217
8203.672852 86.529 -75.7280
8263.120117 86.413 -16.6572
8322.998047 86.310 42.9629
8383.309570 86.224 103.0942
8444.058594 86.156 163.6963
8505.248047 86.107 -135.2734
8566.880859 86.075 -73.8486
8628.959961 86.055 -12.0601
8691.489258 86.046 50.0840
8754.471680 86.042 112.5806
8817.910156 86.039 175.4731
8881.808594 86.036 -121.2397
8946.169922 86.028 -57.5786
9010.997070 86.015 6.4712
9076.294922 85.993 70.9238
9142.065430 85.962 135.7988
9208.312500 85.921 -158.8916
9275.040039 85.870 -93.1309
9342.250977 85.808 -26.9082
9409.949219 85.736 39.7930
9478.137695 85.653 106.9844
9546.820312 85.561 174.6758
9616.000977 85.458 -117.0859
9685.682617 85.346 -48.3008
9755.869141 85.224 21.0244
9826.564453 85.094 90.9053
9897.771484 84.957 161.3555
9969.495117 84.812 -127.6123
10041.738281 84.662 -55.9854
10114.504883 84.508 16.2568
10187.798828 84.353 89.1250
10261.624023 84.199 162.6279
10335.984375 84.049 -123.2266
10410.882812 83.907 -48.4395
10486.324219 83.777 26.9854
