* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -58.7 dBFS, measurement signal peak level -43.5 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:43:18 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.7740 ms (-951 mm, -(3 ft 1.46 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.4 ppm
* Measurement: MID (2k) + TW (853) BW
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
567.267456 89.719 -121.8753
571.378113 89.707 -118.3189
575.518555 89.700 -114.7165
579.689026 89.700 -111.0745
583.889709 89.704 -107.3972
588.120789 89.714 -103.6871
592.382568 89.728 -99.9446
596.675232 89.748 -96.1702
600.998962 89.773 -92.3712
605.354065 89.803 -88.5496
609.740723 89.840 -84.7068
614.159180 89.882 -80.8498
618.609619 89.930 -76.9871
623.092346 89.982 -73.1266
627.607544 90.038 -69.2731
632.155457 90.095 -65.4259
636.736328 90.153 -61.5808
641.350403 90.212 -57.7338
645.997864 90.271 -53.8851
650.679016 90.332 -50.0393
655.394104 90.394 -46.2109
660.143372 90.455 -42.4050
664.927063 90.514 -38.6199
669.745422 90.568 -34.8533
674.598694 90.615 -31.0986
679.487122 90.655 -27.3466
684.410950 90.687 -23.5874
689.370483 90.710 -19.8117
694.365967 90.723 -16.0116
699.397644 90.727 -12.1794
704.465759 90.721 -8.3065
709.570618 90.704 -4.3818
714.712463 90.678 -0.3913
719.891541 90.641 3.6791
725.108154 90.597 7.8416
730.362610 90.546 12.1057
735.655090 90.491 16.4775
740.985962 90.435 20.9605
746.355469 90.377 25.5571
751.763855 90.322 30.2696
757.211426 90.270 35.0994
762.698486 90.224 40.0457
768.225342 90.187 45.1046
773.792236 90.161 50.2676
779.399475 90.149 55.5280
785.047302 90.153 60.8635
790.736084 90.175 66.2455
796.466064 90.214 71.6515
802.237610 90.270 77.0598
808.050964 90.342 82.4503
813.906433 90.428 87.8037
819.804321 90.525 93.1037
825.744934 90.631 98.3379
831.728638 90.740 103.4991
837.755676 90.851 108.5844
843.826416 90.959 113.5955
849.941101 91.061 118.5465
856.100098 91.154 123.4446
862.303772 91.235 128.2962
868.552368 91.302 133.1161
874.846252 91.353 137.9214
881.185730 91.387 142.7307
887.571167 91.402 147.5643
894.002869 91.399 152.4440
900.481201 91.377 157.3926
907.006470 91.337 162.4333
913.579041 91.282 167.5872
920.199219 91.213 172.8739
926.867371 91.135 178.3129
933.583862 91.050 -176.0823
940.348999 90.964 -170.3034
947.163147 90.881 -164.3477
954.026672 90.807 -158.2220
960.939941 90.749 -151.9432
967.903320 90.709 -145.5386
974.917175 90.692 -139.0431
981.981812 90.697 -132.4964
989.097656 90.726 -125.9371
996.265076 90.773 -119.4005
1003.484436 90.836 -112.9148
1010.756104 90.908 -106.5150
1018.080444 90.984 -100.2051
1025.457886 91.057 -93.9711
1032.888794 91.123 -87.8026
1040.373535 91.177 -81.6826
1047.912476 91.217 -75.5897
1055.506104 91.238 -69.4981
1063.154785 91.241 -63.3804
1070.858887 91.224 -57.2077
1078.618774 91.188 -50.9519
1086.434937 91.137 -44.5870
1094.307739 91.071 -38.0913
1102.237549 90.996 -31.4628
1110.224854 90.915 -24.6863
1118.270020 90.833 -17.7473
1126.373413 90.754 -10.6490
1134.535522 90.683 -3.4032
1142.756836 90.623 3.9731
1151.037720 90.577 11.4590
1159.378662 90.546 19.0330
1167.780029 90.530 26.6746
1176.242188 90.530 34.3640
1184.765747 90.544 42.0825
1193.351074 90.572 49.8127
1201.998535 90.610 57.5346
1210.708740 90.656 65.2359
1219.482056 90.708 72.9098
1228.318970 90.761 80.5502
1237.219849 90.811 88.1572
1246.185303 90.855 95.7377
1255.215698 90.888 103.3047
1264.311523 90.909 110.8776
1273.473267 90.916 118.4789
1282.701416 90.907 126.1326
1291.996460 90.885 133.8610
1301.358765 90.851 141.6838
1310.788940 90.807 149.6200
1320.287476 90.757 157.6779
1329.854858 90.704 165.8590
1339.491577 90.652 174.1610
1349.198120 90.603 -177.4236
1358.974976 90.561 -168.9073
1368.822632 90.527 -160.3060
1378.741699 90.502 -151.6375
1388.732666 90.487 -142.9205
1398.796021 90.478 -134.1721
1408.932251 90.476 -125.4068
1419.141968 90.475 -116.6340
1429.425659 90.474 -107.8439
1439.783813 90.469 -99.0388
1450.217041 90.455 -90.2231
1460.725952 90.431 -81.3851
1471.311035 90.394 -72.5087
1481.972778 90.341 -63.5746
1492.711792 90.271 -54.5595
1503.528564 90.185 -45.4387
1514.423706 90.081 -36.1862
1525.397827 89.962 -26.7750
1536.451538 89.830 -17.1801
1547.585327 89.688 -7.3790
1558.799805 89.542 2.6538
1570.095459 89.397 12.9272
1581.473022 89.260 23.4364
1592.932983 89.137 34.1708
1604.476074 89.036 45.1068
1616.102783 88.961 56.2078
1627.813721 88.915 67.4286
1639.609497 88.901 78.7200
1651.490723 88.914 90.0356
1663.458130 88.951 101.3389
1675.512207 89.006 112.6050
1687.653687 89.072 123.8237
1699.883179 89.143 134.9979
1712.201294 89.214 146.1411
1724.608643 89.280 157.2754
1737.105835 89.339 168.4277
1749.693604 89.389 179.6282
1762.372559 89.433 -169.0941
1775.143433 89.473 -157.7148
1788.006836 89.513 -146.2190
1800.963501 89.558 -134.6057
1814.014038 89.614 -122.8894
1827.159180 89.684 -111.0984
1840.399536 89.766 -99.2688
1853.735840 89.857 -87.4449
1867.168823 89.953 -75.6505
1880.699097 90.044 -63.8887
1894.327393 90.124 -52.1494
1908.054443 90.186 -40.4045
1921.880981 90.227 -28.6132
1935.807739 90.247 -16.7290
1949.835449 90.248 -4.7076
1963.964722 90.237 7.4834
1978.196411 90.222 19.8611
1992.531250 90.209 32.4208
2006.969971 90.206 45.1395
2021.513306 90.216 57.9661
2036.161987 90.239 70.8624
